0.01.958.052 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.01.964.256 W srv  llama_server: embeddings enabled with n_batch (2048) > n_ubatch (512)
0.01.964.263 W srv  llama_server: setting n_batch = n_ubatch = 512 to avoid assertion failure
0.01.964.407 I srv          init: The UI is disabled
0.01.964.408 I srv          init: Use --ui/--no-ui (or deprecated --webui/--no-webui) to enable/disable
0.01.964.530 W srv  llama_server: -----------------
0.01.964.536 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.01.964.536 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.01.964.536 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.01.964.537 W srv  llama_server: -----------------
0.01.971.163 I srv    load_model: loading model 'C:/Projelerim/modeller/e5-small-alt-q8_0.gguf'
0.03.821.203 W load: model vocab missing newline token, using special_pad_id instead
0.03.962.743 W llama_context: n_ctx_seq (512) > n_ctx_train (511) -- possible training context overflow
0.03.966.368 I cmn          init: llama threadpool init, n_threads = 12
0.03.989.397 W srv    load_model: the slot context (512) exceeds the training context of the model (511) - capping
0.03.989.407 W srv    load_model: speculative decoding not supported by this context
0.03.989.408 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 511, kv_unified = 'true'
0.03.994.748 I srv  llama_server: model loaded
0.03.994.760 I srv  llama_server: listening on http://127.0.0.1:8093
0.04.975.459 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 2976046
0.04.975.470 I slot launch_slot_: id  2 | task 162 | processing task, is_child = 0
0.04.979.825 I slot      release: id  2 | task 162 | stop processing: n_tokens = 14, truncated = 0
0.04.982.100 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3003906
0.04.982.117 I slot launch_slot_: id  1 | task 164 | processing task, is_child = 0
0.04.987.212 I slot      release: id  1 | task 164 | stop processing: n_tokens = 16, truncated = 0
0.04.989.545 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3011167
0.04.989.554 I slot launch_slot_: id  0 | task 166 | processing task, is_child = 0
0.04.994.348 I slot      release: id  0 | task 166 | stop processing: n_tokens = 16, truncated = 0
0.04.996.624 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3018603
0.04.996.637 I slot launch_slot_: id  3 | task 168 | processing task, is_child = 0
0.05.000.860 I slot      release: id  3 | task 168 | stop processing: n_tokens = 13, truncated = 0
0.05.016.280 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3025256
0.05.016.292 I slot launch_slot_: id  2 | task 170 | processing task, is_child = 0
0.05.021.512 I slot      release: id  2 | task 170 | stop processing: n_tokens = 19, truncated = 0
0.05.023.799 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3032644
0.05.023.809 I slot launch_slot_: id  1 | task 172 | processing task, is_child = 0
0.05.028.298 I slot      release: id  1 | task 172 | stop processing: n_tokens = 14, truncated = 0
0.05.030.260 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3039779
0.05.030.276 I slot launch_slot_: id  0 | task 174 | processing task, is_child = 0
0.05.036.292 I slot      release: id  0 | task 174 | stop processing: n_tokens = 19, truncated = 0
0.05.048.353 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3046292
0.05.048.362 I slot launch_slot_: id  3 | task 176 | processing task, is_child = 0
0.05.054.180 I slot      release: id  3 | task 176 | stop processing: n_tokens = 17, truncated = 0
0.05.065.065 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3066945
0.05.065.082 I slot launch_slot_: id  2 | task 178 | processing task, is_child = 0
0.05.070.236 I slot      release: id  2 | task 178 | stop processing: n_tokens = 15, truncated = 0
0.05.072.546 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3073729
0.05.072.557 I slot launch_slot_: id  1 | task 180 | processing task, is_child = 0
0.05.077.756 I slot      release: id  1 | task 180 | stop processing: n_tokens = 19, truncated = 0
0.05.080.272 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3081725
0.05.080.286 I slot launch_slot_: id  0 | task 182 | processing task, is_child = 0
0.05.087.392 I slot      release: id  0 | task 182 | stop processing: n_tokens = 22, truncated = 0
0.05.108.514 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3099612
0.05.108.522 I slot launch_slot_: id  3 | task 184 | processing task, is_child = 0
0.05.114.410 I slot      release: id  3 | task 184 | stop processing: n_tokens = 21, truncated = 0
0.05.134.432 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3115669
0.05.134.448 I slot launch_slot_: id  2 | task 186 | processing task, is_child = 0
0.05.139.516 I slot      release: id  2 | task 186 | stop processing: n_tokens = 18, truncated = 0
0.05.141.851 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3123187
0.05.141.862 I slot launch_slot_: id  1 | task 188 | processing task, is_child = 0
0.05.147.489 I slot      release: id  1 | task 188 | stop processing: n_tokens = 20, truncated = 0
0.05.162.252 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3132823
0.05.162.266 I slot launch_slot_: id  0 | task 190 | processing task, is_child = 0
0.05.167.039 I slot      release: id  0 | task 190 | stop processing: n_tokens = 16, truncated = 0
0.05.169.310 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3159841
0.05.169.326 I slot launch_slot_: id  3 | task 192 | processing task, is_child = 0
0.05.174.538 I slot      release: id  3 | task 192 | stop processing: n_tokens = 18, truncated = 0
0.05.176.843 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3184948
0.05.176.858 I slot launch_slot_: id  2 | task 194 | processing task, is_child = 0
0.05.184.069 I slot      release: id  2 | task 194 | stop processing: n_tokens = 23, truncated = 0
0.05.208.776 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3192921
0.05.208.787 I slot launch_slot_: id  1 | task 196 | processing task, is_child = 0
0.05.214.336 I slot      release: id  1 | task 196 | stop processing: n_tokens = 19, truncated = 0
0.05.216.744 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3212471
0.05.216.760 I slot launch_slot_: id  0 | task 198 | processing task, is_child = 0
0.05.223.345 I slot      release: id  0 | task 198 | stop processing: n_tokens = 23, truncated = 0
0.05.225.721 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3219971
0.05.225.735 I slot launch_slot_: id  3 | task 200 | processing task, is_child = 0
0.05.231.003 I slot      release: id  3 | task 200 | stop processing: n_tokens = 19, truncated = 0
0.05.245.534 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3229503
0.05.245.549 I slot launch_slot_: id  2 | task 202 | processing task, is_child = 0
0.05.250.318 I slot      release: id  2 | task 202 | stop processing: n_tokens = 16, truncated = 0
0.05.260.894 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3259768
0.05.260.907 I slot launch_slot_: id  1 | task 204 | processing task, is_child = 0
0.05.265.509 I slot      release: id  1 | task 204 | stop processing: n_tokens = 16, truncated = 0
0.05.267.795 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3268778
0.05.267.806 I slot launch_slot_: id  0 | task 206 | processing task, is_child = 0
0.05.272.310 I slot      release: id  0 | task 206 | stop processing: n_tokens = 16, truncated = 0
0.05.274.365 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3276435
0.05.274.374 I slot launch_slot_: id  3 | task 208 | processing task, is_child = 0
0.05.279.919 I slot      release: id  3 | task 208 | stop processing: n_tokens = 17, truncated = 0
0.05.292.150 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3295748
0.05.292.159 I slot launch_slot_: id  2 | task 210 | processing task, is_child = 0
0.05.297.719 I slot      release: id  2 | task 210 | stop processing: n_tokens = 19, truncated = 0
0.05.299.994 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3310939
0.05.300.006 I slot launch_slot_: id  1 | task 212 | processing task, is_child = 0
0.05.305.411 I slot      release: id  1 | task 212 | stop processing: n_tokens = 16, truncated = 0
0.05.307.722 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3317741
0.05.307.738 I slot launch_slot_: id  0 | task 214 | processing task, is_child = 0
0.05.312.962 I slot      release: id  0 | task 214 | stop processing: n_tokens = 17, truncated = 0
0.05.315.306 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3325352
0.05.315.320 I slot launch_slot_: id  3 | task 216 | processing task, is_child = 0
0.05.319.920 I slot      release: id  3 | task 216 | stop processing: n_tokens = 14, truncated = 0
0.05.322.290 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3343153
0.05.322.302 I slot launch_slot_: id  2 | task 218 | processing task, is_child = 0
0.05.327.685 I slot      release: id  2 | task 218 | stop processing: n_tokens = 18, truncated = 0
0.05.330.110 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3350843
0.05.330.126 I slot launch_slot_: id  1 | task 220 | processing task, is_child = 0
0.05.335.824 I slot      release: id  1 | task 220 | stop processing: n_tokens = 19, truncated = 0
0.05.355.201 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3358396
0.05.355.210 I slot launch_slot_: id  0 | task 222 | processing task, is_child = 0
0.05.359.957 I slot      release: id  0 | task 222 | stop processing: n_tokens = 15, truncated = 0
0.05.362.011 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3365353
0.05.362.020 I slot launch_slot_: id  3 | task 224 | processing task, is_child = 0
0.05.368.151 I slot      release: id  3 | task 224 | stop processing: n_tokens = 22, truncated = 0
0.05.370.513 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3373118
0.05.370.528 I slot launch_slot_: id  2 | task 226 | processing task, is_child = 0
0.05.376.732 I slot      release: id  2 | task 226 | stop processing: n_tokens = 23, truncated = 0
0.05.398.303 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3381258
0.05.398.319 I slot launch_slot_: id  1 | task 228 | processing task, is_child = 0
0.05.403.445 I slot      release: id  1 | task 228 | stop processing: n_tokens = 17, truncated = 0
0.05.405.600 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3405388
0.05.405.612 I slot launch_slot_: id  0 | task 230 | processing task, is_child = 0
0.05.410.863 I slot      release: id  0 | task 230 | stop processing: n_tokens = 19, truncated = 0
0.05.436.983 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3413583
0.05.436.992 I slot launch_slot_: id  3 | task 232 | processing task, is_child = 0
0.05.443.173 I slot      release: id  3 | task 232 | stop processing: n_tokens = 21, truncated = 0
0.05.445.542 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3422165
0.05.445.554 I slot launch_slot_: id  2 | task 234 | processing task, is_child = 0
0.05.451.964 I slot      release: id  2 | task 234 | stop processing: n_tokens = 23, truncated = 0
0.05.454.299 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3448877
0.05.454.313 I slot launch_slot_: id  1 | task 236 | processing task, is_child = 0
0.05.460.387 I slot      release: id  1 | task 236 | stop processing: n_tokens = 21, truncated = 0
0.05.474.561 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3456294
0.05.474.576 I slot launch_slot_: id  0 | task 238 | processing task, is_child = 0
0.05.479.732 I slot      release: id  0 | task 238 | stop processing: n_tokens = 18, truncated = 0
0.05.481.788 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3488604
0.05.481.802 I slot launch_slot_: id  3 | task 240 | processing task, is_child = 0
0.05.487.136 I slot      release: id  3 | task 240 | stop processing: n_tokens = 19, truncated = 0
0.05.489.521 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3497397
0.05.489.530 I slot launch_slot_: id  2 | task 242 | processing task, is_child = 0
0.05.495.652 I slot      release: id  2 | task 242 | stop processing: n_tokens = 20, truncated = 0
0.05.521.815 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3505820
0.05.521.825 I slot launch_slot_: id  1 | task 244 | processing task, is_child = 0
0.05.527.177 I slot      release: id  1 | task 244 | stop processing: n_tokens = 18, truncated = 0
0.05.529.421 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3525163
0.05.529.436 I slot launch_slot_: id  0 | task 246 | processing task, is_child = 0
0.05.535.113 I slot      release: id  0 | task 246 | stop processing: n_tokens = 18, truncated = 0
0.05.537.461 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3532567
0.05.537.474 I slot launch_slot_: id  3 | task 248 | processing task, is_child = 0
0.05.542.947 I slot      release: id  3 | task 248 | stop processing: n_tokens = 20, truncated = 0
0.05.557.928 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3541085
0.05.557.944 I slot launch_slot_: id  2 | task 250 | processing task, is_child = 0
0.05.563.609 I slot      release: id  2 | task 250 | stop processing: n_tokens = 20, truncated = 0
0.05.585.660 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3572611
0.05.585.675 I slot launch_slot_: id  1 | task 252 | processing task, is_child = 0
0.05.590.652 I slot      release: id  1 | task 252 | stop processing: n_tokens = 18, truncated = 0
0.05.592.895 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3580546
0.05.592.909 I slot launch_slot_: id  0 | task 254 | processing task, is_child = 0
0.05.598.378 I slot      release: id  0 | task 254 | stop processing: n_tokens = 19, truncated = 0
0.05.600.831 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3588378
0.05.600.846 I slot launch_slot_: id  3 | task 256 | processing task, is_child = 0
0.05.605.947 I slot      release: id  3 | task 256 | stop processing: n_tokens = 18, truncated = 0
0.05.608.030 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3609040
0.05.608.045 I slot launch_slot_: id  2 | task 258 | processing task, is_child = 0
0.05.614.205 I slot      release: id  2 | task 258 | stop processing: n_tokens = 20, truncated = 0
0.05.633.415 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3636084
0.05.633.428 I slot launch_slot_: id  1 | task 260 | processing task, is_child = 0
0.05.638.370 I slot      release: id  1 | task 260 | stop processing: n_tokens = 16, truncated = 0
0.05.640.707 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3643810
0.05.640.724 I slot launch_slot_: id  0 | task 262 | processing task, is_child = 0
0.05.645.587 I slot      release: id  0 | task 262 | stop processing: n_tokens = 16, truncated = 0
0.05.647.885 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3651382
0.05.647.902 I slot launch_slot_: id  3 | task 264 | processing task, is_child = 0
0.05.662.739 I slot      release: id  3 | task 264 | stop processing: n_tokens = 25, truncated = 0
0.05.664.888 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3659638
0.05.664.901 I slot launch_slot_: id  2 | task 266 | processing task, is_child = 0
0.05.671.668 I slot      release: id  2 | task 266 | stop processing: n_tokens = 23, truncated = 0
0.05.673.781 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3683803
0.05.673.796 I slot launch_slot_: id  1 | task 268 | processing task, is_child = 0
0.05.679.602 I slot      release: id  1 | task 268 | stop processing: n_tokens = 18, truncated = 0
0.05.681.940 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3691020
0.05.681.954 I slot launch_slot_: id  0 | task 270 | processing task, is_child = 0
0.05.687.306 I slot      release: id  0 | task 270 | stop processing: n_tokens = 16, truncated = 0
0.05.689.634 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3708171
0.05.689.648 I slot launch_slot_: id  3 | task 272 | processing task, is_child = 0
0.05.694.236 I slot      release: id  3 | task 272 | stop processing: n_tokens = 14, truncated = 0
0.05.696.627 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3717099
0.05.696.643 I slot launch_slot_: id  2 | task 274 | processing task, is_child = 0
0.05.702.796 I slot      release: id  2 | task 274 | stop processing: n_tokens = 20, truncated = 0
0.05.705.288 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3725035
0.05.705.306 I slot launch_slot_: id  1 | task 276 | processing task, is_child = 0
0.05.711.568 I slot      release: id  1 | task 276 | stop processing: n_tokens = 18, truncated = 0
0.05.713.881 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3732739
0.05.713.898 I slot launch_slot_: id  0 | task 278 | processing task, is_child = 0
0.05.719.369 I slot      release: id  0 | task 278 | stop processing: n_tokens = 14, truncated = 0
0.05.721.723 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3739670
0.05.721.740 I slot launch_slot_: id  3 | task 280 | processing task, is_child = 0
0.05.727.735 I slot      release: id  3 | task 280 | stop processing: n_tokens = 15, truncated = 0
0.05.730.278 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3748229
0.05.730.294 I slot launch_slot_: id  2 | task 282 | processing task, is_child = 0
0.05.737.866 I slot      release: id  2 | task 282 | stop processing: n_tokens = 24, truncated = 0
0.05.765.274 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3757002
0.05.765.290 I slot launch_slot_: id  1 | task 284 | processing task, is_child = 0
0.05.771.189 I slot      release: id  1 | task 284 | stop processing: n_tokens = 21, truncated = 0
0.05.773.577 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3764802
0.05.773.591 I slot launch_slot_: id  0 | task 286 | processing task, is_child = 0
0.05.778.575 I slot      release: id  0 | task 286 | stop processing: n_tokens = 17, truncated = 0
0.05.780.842 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3773169
0.05.780.854 I slot launch_slot_: id  3 | task 288 | processing task, is_child = 0
0.05.785.718 I slot      release: id  3 | task 288 | stop processing: n_tokens = 17, truncated = 0
0.05.812.888 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3783300
0.05.812.902 I slot launch_slot_: id  2 | task 290 | processing task, is_child = 0
0.05.818.110 I slot      release: id  2 | task 290 | stop processing: n_tokens = 17, truncated = 0
0.05.820.463 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3816620
0.05.820.476 I slot launch_slot_: id  1 | task 292 | processing task, is_child = 0
0.05.825.469 I slot      release: id  1 | task 292 | stop processing: n_tokens = 16, truncated = 0
0.05.827.652 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3824008
0.05.827.666 I slot launch_slot_: id  0 | task 294 | processing task, is_child = 0
0.05.833.123 I slot      release: id  0 | task 294 | stop processing: n_tokens = 17, truncated = 0
0.05.835.433 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3831150
0.05.835.448 I slot launch_slot_: id  3 | task 296 | processing task, is_child = 0
0.05.840.807 I slot      release: id  3 | task 296 | stop processing: n_tokens = 18, truncated = 0
0.05.843.127 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3863541
0.05.843.140 I slot launch_slot_: id  2 | task 298 | processing task, is_child = 0
0.05.848.145 I slot      release: id  2 | task 298 | stop processing: n_tokens = 16, truncated = 0
0.05.850.667 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3870901
0.05.850.676 I slot launch_slot_: id  1 | task 300 | processing task, is_child = 0
0.05.857.556 I slot      release: id  1 | task 300 | stop processing: n_tokens = 21, truncated = 0
0.05.859.797 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3878556
0.05.859.807 I slot launch_slot_: id  0 | task 302 | processing task, is_child = 0
0.05.865.294 I slot      release: id  0 | task 302 | stop processing: n_tokens = 15, truncated = 0
0.05.867.760 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3886240
0.05.867.777 I slot launch_slot_: id  3 | task 304 | processing task, is_child = 0
0.05.875.787 I slot      release: id  3 | task 304 | stop processing: n_tokens = 25, truncated = 0
0.05.878.509 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3893577
0.05.878.518 I slot launch_slot_: id  2 | task 306 | processing task, is_child = 0
0.05.886.192 I slot      release: id  2 | task 306 | stop processing: n_tokens = 25, truncated = 0
0.05.888.595 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3902988
0.05.888.608 I slot launch_slot_: id  1 | task 308 | processing task, is_child = 0
0.05.894.760 I slot      release: id  1 | task 308 | stop processing: n_tokens = 18, truncated = 0
0.05.897.190 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3910727
0.05.897.204 I slot launch_slot_: id  0 | task 310 | processing task, is_child = 0
0.05.903.112 I slot      release: id  0 | task 310 | stop processing: n_tokens = 17, truncated = 0
0.05.905.519 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3921220
0.05.905.532 I slot launch_slot_: id  3 | task 312 | processing task, is_child = 0
0.05.911.375 I slot      release: id  3 | task 312 | stop processing: n_tokens = 20, truncated = 0
0.05.925.812 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3931627
0.05.925.827 I slot launch_slot_: id  2 | task 314 | processing task, is_child = 0
0.05.931.934 I slot      release: id  2 | task 314 | stop processing: n_tokens = 19, truncated = 0
0.05.948.655 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3940193
0.05.948.665 I slot launch_slot_: id  1 | task 316 | processing task, is_child = 0
0.05.954.513 I slot      release: id  1 | task 316 | stop processing: n_tokens = 20, truncated = 0
0.05.956.422 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3948546
0.05.956.437 I slot launch_slot_: id  0 | task 318 | processing task, is_child = 0
0.05.961.822 I slot      release: id  0 | task 318 | stop processing: n_tokens = 17, truncated = 0
0.05.964.043 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3956811
0.05.964.059 I slot launch_slot_: id  3 | task 320 | processing task, is_child = 0
0.05.970.207 I slot      release: id  3 | task 320 | stop processing: n_tokens = 20, truncated = 0
0.05.972.429 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3977367
0.05.972.444 I slot launch_slot_: id  2 | task 322 | processing task, is_child = 0
0.05.977.926 I slot      release: id  2 | task 322 | stop processing: n_tokens = 18, truncated = 0
0.05.980.131 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3999944
0.05.980.147 I slot launch_slot_: id  1 | task 324 | processing task, is_child = 0
0.05.985.999 I slot      release: id  1 | task 324 | stop processing: n_tokens = 18, truncated = 0
0.05.988.385 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 4007256
0.05.988.402 I slot launch_slot_: id  0 | task 326 | processing task, is_child = 0
0.05.994.080 I slot      release: id  0 | task 326 | stop processing: n_tokens = 19, truncated = 0
0.05.996.484 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 4015640
0.05.996.499 I slot launch_slot_: id  3 | task 328 | processing task, is_child = 0
0.06.003.021 I slot      release: id  3 | task 328 | stop processing: n_tokens = 21, truncated = 0
0.06.005.276 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 4023360
0.06.005.289 I slot launch_slot_: id  2 | task 330 | processing task, is_child = 0
0.06.011.710 I slot      release: id  2 | task 330 | stop processing: n_tokens = 21, truncated = 0
0.06.028.090 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 4031432
0.06.028.105 I slot launch_slot_: id  1 | task 332 | processing task, is_child = 0
0.06.033.978 I slot      release: id  1 | task 332 | stop processing: n_tokens = 18, truncated = 0
0.06.036.271 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 4039512
0.06.036.285 I slot launch_slot_: id  0 | task 334 | processing task, is_child = 0
0.06.041.470 I slot      release: id  0 | task 334 | stop processing: n_tokens = 16, truncated = 0
0.06.043.727 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 4048454
0.06.043.740 I slot launch_slot_: id  3 | task 336 | processing task, is_child = 0
0.06.048.986 I slot      release: id  3 | task 336 | stop processing: n_tokens = 18, truncated = 0
0.06.051.397 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 4057144
0.06.051.409 I slot launch_slot_: id  2 | task 338 | processing task, is_child = 0
0.06.057.030 I slot      release: id  2 | task 338 | stop processing: n_tokens = 17, truncated = 0
0.06.059.526 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 4079411
0.06.059.541 I slot launch_slot_: id  1 | task 340 | processing task, is_child = 0
0.06.065.526 I slot      release: id  1 | task 340 | stop processing: n_tokens = 20, truncated = 0
0.06.067.747 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 4086902
0.06.067.763 I slot launch_slot_: id  0 | task 342 | processing task, is_child = 0
0.06.074.096 I slot      release: id  0 | task 342 | stop processing: n_tokens = 18, truncated = 0
0.06.076.448 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 4094417
0.06.076.464 I slot launch_slot_: id  3 | task 344 | processing task, is_child = 0
0.06.082.180 I slot      release: id  3 | task 344 | stop processing: n_tokens = 18, truncated = 0
0.06.084.474 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 4102464
0.06.084.486 I slot launch_slot_: id  2 | task 346 | processing task, is_child = 0
0.06.090.390 I slot      release: id  2 | task 346 | stop processing: n_tokens = 17, truncated = 0
0.06.092.801 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 4110959
0.06.092.816 I slot launch_slot_: id  1 | task 348 | processing task, is_child = 0
0.06.097.338 I slot      release: id  1 | task 348 | stop processing: n_tokens = 14, truncated = 0
0.06.099.777 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 4119530
0.06.099.792 I slot launch_slot_: id  0 | task 350 | processing task, is_child = 0
0.06.105.082 I slot      release: id  0 | task 350 | stop processing: n_tokens = 17, truncated = 0
0.06.107.636 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 4127613
0.06.107.649 I slot launch_slot_: id  3 | task 352 | processing task, is_child = 0
0.06.112.580 I slot      release: id  3 | task 352 | stop processing: n_tokens = 16, truncated = 0
0.06.132.670 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 4135822
0.06.132.680 I slot launch_slot_: id  2 | task 354 | processing task, is_child = 0
0.06.138.131 I slot      release: id  2 | task 354 | stop processing: n_tokens = 18, truncated = 0
0.06.140.367 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 4142773
0.06.140.382 I slot launch_slot_: id  1 | task 356 | processing task, is_child = 0
0.06.145.604 I slot      release: id  1 | task 356 | stop processing: n_tokens = 18, truncated = 0
0.06.164.716 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 4150514
0.06.164.732 I slot launch_slot_: id  0 | task 358 | processing task, is_child = 0
0.06.170.717 I slot      release: id  0 | task 358 | stop processing: n_tokens = 20, truncated = 0
