0.00.165.527 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.169.892 W srv  llama_server: embeddings enabled with n_batch (2048) > n_ubatch (512)
0.00.169.897 W srv  llama_server: setting n_batch = n_ubatch = 512 to avoid assertion failure
0.00.170.000 I srv          init: The UI is disabled
0.00.170.000 I srv          init: Use --ui/--no-ui (or deprecated --webui/--no-webui) to enable/disable
0.00.170.090 W srv  llama_server: -----------------
0.00.170.094 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.170.094 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.170.095 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.170.095 W srv  llama_server: -----------------
0.00.186.198 I srv    load_model: loading model 'C:/Projelerim/modeller/bge-m3-q4_k_m.gguf'
0.01.505.963 W load: model vocab missing newline token, using special_pad_id instead
0.01.712.785 I cmn          init: llama threadpool init, n_threads = 12
0.01.741.798 W srv    load_model: speculative decoding not supported by this context
0.01.741.809 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 8192, kv_unified = 'true'
0.01.745.886 I srv  llama_server: model loaded
0.01.745.896 I srv  llama_server: listening on http://127.0.0.1:8123
0.03.954.963 I slot launch_slot_: id  0 | task 154 | processing task, is_child = 0
0.03.975.405 I slot      release: id  0 | task 154 | stop processing: n_tokens = 13, truncated = 0
0.03.977.865 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3735793
0.03.977.876 I slot launch_slot_: id  3 | task 156 | processing task, is_child = 0
0.03.997.642 I slot      release: id  3 | task 156 | stop processing: n_tokens = 13, truncated = 0
0.04.000.224 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3758123
0.04.000.235 I slot launch_slot_: id  2 | task 158 | processing task, is_child = 0
0.04.019.008 I slot      release: id  2 | task 158 | stop processing: n_tokens = 13, truncated = 0
0.04.021.534 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3789632
0.04.021.546 I slot launch_slot_: id  1 | task 160 | processing task, is_child = 0
0.04.041.023 I slot      release: id  1 | task 160 | stop processing: n_tokens = 13, truncated = 0
0.04.043.511 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3812582
0.04.043.522 I slot launch_slot_: id  0 | task 162 | processing task, is_child = 0
0.04.064.211 I slot      release: id  0 | task 162 | stop processing: n_tokens = 14, truncated = 0
0.04.066.694 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3834820
0.04.066.704 I slot launch_slot_: id  3 | task 164 | processing task, is_child = 0
0.04.083.824 I slot      release: id  3 | task 164 | stop processing: n_tokens = 11, truncated = 0
0.04.086.350 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3856185
0.04.086.360 I slot launch_slot_: id  2 | task 166 | processing task, is_child = 0
0.04.107.294 I slot      release: id  2 | task 166 | stop processing: n_tokens = 14, truncated = 0
0.04.132.209 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3878200
0.04.132.216 I slot launch_slot_: id  1 | task 168 | processing task, is_child = 0
0.04.152.931 I slot      release: id  1 | task 168 | stop processing: n_tokens = 15, truncated = 0
0.04.155.431 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3901389
0.04.155.439 I slot launch_slot_: id  0 | task 170 | processing task, is_child = 0
0.04.172.345 I slot      release: id  0 | task 170 | stop processing: n_tokens = 12, truncated = 0
0.04.174.783 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3921001
0.04.174.793 I slot launch_slot_: id  3 | task 172 | processing task, is_child = 0
0.04.190.259 I slot      release: id  3 | task 172 | stop processing: n_tokens = 10, truncated = 0
0.04.195.688 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3944471
0.04.195.694 I slot launch_slot_: id  2 | task 174 | processing task, is_child = 0
0.04.212.334 I slot      release: id  2 | task 174 | stop processing: n_tokens = 12, truncated = 0
0.04.227.079 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3990107
0.04.227.084 I slot launch_slot_: id  1 | task 176 | processing task, is_child = 0
0.04.248.467 I slot      release: id  1 | task 176 | stop processing: n_tokens = 15, truncated = 0
0.04.274.664 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 4009523
0.04.274.676 I slot launch_slot_: id  0 | task 178 | processing task, is_child = 0
0.04.293.204 I slot      release: id  0 | task 178 | stop processing: n_tokens = 13, truncated = 0
0.04.306.683 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 4027435
0.04.306.691 I slot launch_slot_: id  3 | task 180 | processing task, is_child = 0
0.04.327.651 I slot      release: id  3 | task 180 | stop processing: n_tokens = 14, truncated = 0
0.04.353.747 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 4049510
0.04.353.752 I slot launch_slot_: id  2 | task 182 | processing task, is_child = 0
0.04.369.262 I slot      release: id  2 | task 182 | stop processing: n_tokens = 11, truncated = 0
0.04.371.778 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 4085646
0.04.371.788 I slot launch_slot_: id  1 | task 184 | processing task, is_child = 0
0.04.388.821 I slot      release: id  1 | task 184 | stop processing: n_tokens = 11, truncated = 0
0.04.391.028 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 4130380
0.04.391.032 I slot launch_slot_: id  0 | task 186 | processing task, is_child = 0
0.04.407.957 I slot      release: id  0 | task 186 | stop processing: n_tokens = 12, truncated = 0
0.04.410.448 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.143 (> 0.100 thold), f_keep = 0.083
0.04.410.459 I slot launch_slot_: id  0 | task 188 | processing task, is_child = 0
0.04.422.436 I slot      release: id  0 | task 188 | stop processing: n_tokens = 7, truncated = 0
0.04.424.943 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 4164828
0.04.424.954 I slot launch_slot_: id  3 | task 190 | processing task, is_child = 0
0.04.445.127 I slot      release: id  3 | task 190 | stop processing: n_tokens = 16, truncated = 0
0.04.447.698 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 4206439
0.04.447.708 I slot launch_slot_: id  2 | task 192 | processing task, is_child = 0
0.04.468.879 I slot      release: id  2 | task 192 | stop processing: n_tokens = 14, truncated = 0
0.04.471.481 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 4225997
0.04.471.491 I slot launch_slot_: id  1 | task 194 | processing task, is_child = 0
0.04.490.157 I slot      release: id  1 | task 194 | stop processing: n_tokens = 13, truncated = 0
0.04.492.616 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 4259613
0.04.492.625 I slot launch_slot_: id  0 | task 196 | processing task, is_child = 0
0.04.513.358 I slot      release: id  0 | task 196 | stop processing: n_tokens = 14, truncated = 0
0.04.515.818 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 4282306
0.04.515.827 I slot launch_slot_: id  3 | task 198 | processing task, is_child = 0
0.04.532.923 I slot      release: id  3 | task 198 | stop processing: n_tokens = 12, truncated = 0
0.04.535.421 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 4306056
0.04.535.432 I slot launch_slot_: id  2 | task 200 | processing task, is_child = 0
0.04.552.316 I slot      release: id  2 | task 200 | stop processing: n_tokens = 12, truncated = 0
0.04.554.786 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 4327334
0.04.554.795 I slot launch_slot_: id  1 | task 202 | processing task, is_child = 0
0.04.573.547 I slot      release: id  1 | task 202 | stop processing: n_tokens = 13, truncated = 0
0.04.575.621 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 4350535
0.04.575.630 I slot launch_slot_: id  0 | task 204 | processing task, is_child = 0
0.04.591.499 I slot      release: id  0 | task 204 | stop processing: n_tokens = 10, truncated = 0
0.04.593.993 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 4370100
0.04.594.004 I slot launch_slot_: id  3 | task 206 | processing task, is_child = 0
0.04.619.673 I slot      release: id  3 | task 206 | stop processing: n_tokens = 19, truncated = 0
0.04.637.479 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 4389492
0.04.637.485 I slot launch_slot_: id  2 | task 208 | processing task, is_child = 0
0.04.653.116 I slot      release: id  2 | task 208 | stop processing: n_tokens = 11, truncated = 0
0.04.655.123 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 4410725
0.04.655.134 I slot launch_slot_: id  1 | task 210 | processing task, is_child = 0
0.04.670.913 I slot      release: id  1 | task 210 | stop processing: n_tokens = 10, truncated = 0
0.04.673.380 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 4428676
0.04.673.389 I slot launch_slot_: id  0 | task 212 | processing task, is_child = 0
0.04.692.021 I slot      release: id  0 | task 212 | stop processing: n_tokens = 13, truncated = 0
0.04.694.475 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 4456849
0.04.694.484 I slot launch_slot_: id  3 | task 214 | processing task, is_child = 0
0.04.713.689 I slot      release: id  3 | task 214 | stop processing: n_tokens = 13, truncated = 0
0.04.715.905 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 4490292
0.04.715.914 I slot launch_slot_: id  2 | task 216 | processing task, is_child = 0
0.04.732.902 I slot      release: id  2 | task 216 | stop processing: n_tokens = 12, truncated = 0
0.04.735.385 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 4508091
0.04.735.395 I slot launch_slot_: id  1 | task 218 | processing task, is_child = 0
0.04.757.137 I slot      release: id  1 | task 218 | stop processing: n_tokens = 15, truncated = 0
0.04.759.689 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 4529200
0.04.759.700 I slot launch_slot_: id  0 | task 220 | processing task, is_child = 0
0.04.776.868 I slot      release: id  0 | task 220 | stop processing: n_tokens = 12, truncated = 0
0.04.779.346 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 4550866
0.04.779.355 I slot launch_slot_: id  3 | task 222 | processing task, is_child = 0
0.04.796.114 I slot      release: id  3 | task 222 | stop processing: n_tokens = 12, truncated = 0
0.04.798.980 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 4570080
0.04.798.990 I slot launch_slot_: id  2 | task 224 | processing task, is_child = 0
0.04.846.513 I slot      release: id  2 | task 224 | stop processing: n_tokens = 38, truncated = 0
0.04.863.097 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 4594314
0.04.863.104 I slot launch_slot_: id  1 | task 226 | processing task, is_child = 0
0.04.886.087 I slot      release: id  1 | task 226 | stop processing: n_tokens = 18, truncated = 0
0.04.888.813 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 4614046
0.04.888.824 I slot launch_slot_: id  0 | task 228 | processing task, is_child = 0
0.04.911.014 I slot      release: id  0 | task 228 | stop processing: n_tokens = 17, truncated = 0
0.04.913.842 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 4633291
0.04.913.851 I slot launch_slot_: id  3 | task 230 | processing task, is_child = 0
0.04.979.501 I slot      release: id  3 | task 230 | stop processing: n_tokens = 44, truncated = 0
0.04.982.389 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 4683690
0.04.982.399 I slot launch_slot_: id  2 | task 232 | processing task, is_child = 0
0.05.025.633 I slot      release: id  2 | task 232 | stop processing: n_tokens = 35, truncated = 0
0.05.028.305 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 4723263
0.05.028.310 I slot launch_slot_: id  1 | task 234 | processing task, is_child = 0
0.05.059.340 I slot      release: id  1 | task 234 | stop processing: n_tokens = 24, truncated = 0
0.05.062.122 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 4748192
0.05.062.131 I slot launch_slot_: id  0 | task 236 | processing task, is_child = 0
0.05.113.640 I slot      release: id  0 | task 236 | stop processing: n_tokens = 41, truncated = 0
0.05.116.034 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.111 (> 0.100 thold), f_keep = 0.024
0.05.116.042 I slot launch_slot_: id  0 | task 238 | processing task, is_child = 0
0.05.129.244 I slot      release: id  0 | task 238 | stop processing: n_tokens = 9, truncated = 0
0.05.131.900 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 4816679
0.05.131.910 I slot launch_slot_: id  3 | task 240 | processing task, is_child = 0
0.05.151.921 I slot      release: id  3 | task 240 | stop processing: n_tokens = 16, truncated = 0
0.05.154.612 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 4862809
0.05.154.622 I slot launch_slot_: id  2 | task 242 | processing task, is_child = 0
0.05.195.679 I slot      release: id  2 | task 242 | stop processing: n_tokens = 33, truncated = 0
0.05.198.005 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 4896518
0.05.198.011 I slot launch_slot_: id  1 | task 244 | processing task, is_child = 0
0.05.234.744 I slot      release: id  1 | task 244 | stop processing: n_tokens = 28, truncated = 0
0.05.237.542 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 4966420
0.05.237.553 I slot launch_slot_: id  0 | task 246 | processing task, is_child = 0
0.05.256.459 I slot      release: id  0 | task 246 | stop processing: n_tokens = 13, truncated = 0
0.05.274.530 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 4989099
0.05.274.537 I slot launch_slot_: id  3 | task 248 | processing task, is_child = 0
0.05.340.222 I slot      release: id  3 | task 248 | stop processing: n_tokens = 45, truncated = 0
0.05.342.460 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 5032857
0.05.342.471 I slot launch_slot_: id  2 | task 250 | processing task, is_child = 0
0.05.376.333 I slot      release: id  2 | task 250 | stop processing: n_tokens = 27, truncated = 0
0.05.379.025 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 5071921
0.05.379.035 I slot launch_slot_: id  1 | task 252 | processing task, is_child = 0
0.05.451.005 I slot      release: id  1 | task 252 | stop processing: n_tokens = 50, truncated = 0
0.05.453.513 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 5093636
0.05.453.524 I slot launch_slot_: id  0 | task 254 | processing task, is_child = 0
0.05.475.725 I slot      release: id  0 | task 254 | stop processing: n_tokens = 17, truncated = 0
0.05.478.613 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 5177399
0.05.478.623 I slot launch_slot_: id  3 | task 256 | processing task, is_child = 0
0.05.571.878 I slot      release: id  3 | task 256 | stop processing: n_tokens = 62, truncated = 0
0.05.574.374 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 5213512
0.05.574.386 I slot launch_slot_: id  2 | task 258 | processing task, is_child = 0
0.05.613.426 I slot      release: id  2 | task 258 | stop processing: n_tokens = 29, truncated = 0
0.05.616.157 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 5288182
0.05.616.163 I slot launch_slot_: id  1 | task 260 | processing task, is_child = 0
0.05.675.963 I slot      release: id  1 | task 260 | stop processing: n_tokens = 47, truncated = 0
0.05.678.742 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 5312902
0.05.678.753 I slot launch_slot_: id  0 | task 262 | processing task, is_child = 0
0.05.716.400 I slot      release: id  0 | task 262 | stop processing: n_tokens = 29, truncated = 0
0.05.719.150 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 5409056
0.05.719.160 I slot launch_slot_: id  3 | task 264 | processing task, is_child = 0
0.05.759.763 I slot      release: id  3 | task 264 | stop processing: n_tokens = 33, truncated = 0
0.05.762.648 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 5450602
0.05.762.658 I slot launch_slot_: id  2 | task 266 | processing task, is_child = 0
0.05.822.989 I slot      release: id  2 | task 266 | stop processing: n_tokens = 49, truncated = 0
0.05.825.466 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 5513142
0.05.825.472 I slot launch_slot_: id  1 | task 268 | processing task, is_child = 0
0.05.845.315 I slot      release: id  1 | task 268 | stop processing: n_tokens = 13, truncated = 0
0.05.847.991 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 5553578
0.05.847.997 I slot launch_slot_: id  0 | task 270 | processing task, is_child = 0
0.05.887.313 I slot      release: id  0 | task 270 | stop processing: n_tokens = 32, truncated = 0
0.05.890.373 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 5596941
0.05.890.384 I slot launch_slot_: id  3 | task 272 | processing task, is_child = 0
0.06.033.661 I slot      release: id  3 | task 272 | stop processing: n_tokens = 95, truncated = 0
0.06.036.614 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 5660164
0.06.036.625 I slot launch_slot_: id  2 | task 274 | processing task, is_child = 0
0.06.071.376 I slot      release: id  2 | task 274 | stop processing: n_tokens = 28, truncated = 0
0.06.073.951 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 5682492
0.06.073.957 I slot launch_slot_: id  1 | task 276 | processing task, is_child = 0
0.06.126.271 I slot      release: id  1 | task 276 | stop processing: n_tokens = 42, truncated = 0
0.06.128.817 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 5724492
0.06.128.825 I slot launch_slot_: id  0 | task 278 | processing task, is_child = 0
0.06.168.276 I slot      release: id  0 | task 278 | stop processing: n_tokens = 33, truncated = 0
0.06.170.658 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 5870839
0.06.170.667 I slot launch_slot_: id  3 | task 280 | processing task, is_child = 0
0.06.249.907 I slot      release: id  3 | task 280 | stop processing: n_tokens = 62, truncated = 0
0.06.252.723 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 5908552
0.06.252.733 I slot launch_slot_: id  2 | task 282 | processing task, is_child = 0
0.06.292.617 I slot      release: id  2 | task 282 | stop processing: n_tokens = 32, truncated = 0
0.06.318.382 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 5963449
0.06.318.394 I slot launch_slot_: id  1 | task 284 | processing task, is_child = 0
0.06.348.422 I slot      release: id  1 | task 284 | stop processing: n_tokens = 23, truncated = 0
0.06.351.183 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 6005456
0.06.351.193 I slot launch_slot_: id  0 | task 286 | processing task, is_child = 0
0.06.383.034 I slot      release: id  0 | task 286 | stop processing: n_tokens = 25, truncated = 0
0.06.385.812 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 6087085
0.06.385.822 I slot launch_slot_: id  3 | task 288 | processing task, is_child = 0
0.06.406.857 I slot      release: id  3 | task 288 | stop processing: n_tokens = 14, truncated = 0
0.06.428.767 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 6129794
0.06.428.777 I slot launch_slot_: id  2 | task 290 | processing task, is_child = 0
0.06.447.049 I slot      release: id  2 | task 290 | stop processing: n_tokens = 13, truncated = 0
0.06.449.737 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 6185600
0.06.449.742 I slot launch_slot_: id  1 | task 292 | processing task, is_child = 0
0.06.488.418 I slot      release: id  1 | task 292 | stop processing: n_tokens = 30, truncated = 0
0.06.491.482 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 6220212
0.06.491.494 I slot launch_slot_: id  0 | task 294 | processing task, is_child = 0
0.06.583.841 I slot      release: id  0 | task 294 | stop processing: n_tokens = 72, truncated = 0
0.06.586.617 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 6244035
0.06.586.628 I slot launch_slot_: id  3 | task 296 | processing task, is_child = 0
0.06.616.225 I slot      release: id  3 | task 296 | stop processing: n_tokens = 22, truncated = 0
0.06.618.996 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 6284224
0.06.619.007 I slot launch_slot_: id  2 | task 298 | processing task, is_child = 0
0.06.644.182 I slot      release: id  2 | task 298 | stop processing: n_tokens = 19, truncated = 0
0.06.647.012 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 6325597
0.06.647.016 I slot launch_slot_: id  1 | task 300 | processing task, is_child = 0
0.06.717.934 I slot      release: id  1 | task 300 | stop processing: n_tokens = 56, truncated = 0
0.06.720.596 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 6421019
0.06.720.605 I slot launch_slot_: id  0 | task 302 | processing task, is_child = 0
0.06.768.591 I slot      release: id  0 | task 302 | stop processing: n_tokens = 26, truncated = 0
0.06.771.616 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 6453403
0.06.771.627 I slot launch_slot_: id  3 | task 304 | processing task, is_child = 0
0.06.803.931 I slot      release: id  3 | task 304 | stop processing: n_tokens = 22, truncated = 0
0.06.806.730 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 6481358
0.06.806.742 I slot launch_slot_: id  2 | task 306 | processing task, is_child = 0
0.06.843.979 I slot      release: id  2 | task 306 | stop processing: n_tokens = 28, truncated = 0
0.06.846.796 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 6555111
0.06.846.806 I slot launch_slot_: id  1 | task 308 | processing task, is_child = 0
0.06.898.093 I slot      release: id  1 | task 308 | stop processing: n_tokens = 41, truncated = 0
0.06.900.752 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 6605769
0.06.900.758 I slot launch_slot_: id  0 | task 310 | processing task, is_child = 0
0.06.925.986 I slot      release: id  0 | task 310 | stop processing: n_tokens = 20, truncated = 0
0.06.953.348 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 6641109
0.06.953.355 I slot launch_slot_: id  3 | task 312 | processing task, is_child = 0
0.06.981.065 I slot      release: id  3 | task 312 | stop processing: n_tokens = 22, truncated = 0
0.06.983.855 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 6681156
0.06.983.865 I slot launch_slot_: id  2 | task 314 | processing task, is_child = 0
0.07.015.444 I slot      release: id  2 | task 314 | stop processing: n_tokens = 23, truncated = 0
0.07.018.303 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 6735271
0.07.018.315 I slot launch_slot_: id  1 | task 316 | processing task, is_child = 0
0.07.068.678 I slot      release: id  1 | task 316 | stop processing: n_tokens = 39, truncated = 0
0.07.095.728 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 6763162
0.07.095.739 I slot launch_slot_: id  0 | task 318 | processing task, is_child = 0
0.07.115.597 I slot      release: id  0 | task 318 | stop processing: n_tokens = 14, truncated = 0
0.07.117.942 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 6818243
0.07.117.950 I slot launch_slot_: id  3 | task 320 | processing task, is_child = 0
0.07.134.475 I slot      release: id  3 | task 320 | stop processing: n_tokens = 12, truncated = 0
0.07.137.283 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 6852623
0.07.137.294 I slot launch_slot_: id  2 | task 322 | processing task, is_child = 0
0.07.210.873 I slot      release: id  2 | task 322 | stop processing: n_tokens = 59, truncated = 0
0.07.213.772 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 6905857
0.07.213.779 I slot launch_slot_: id  1 | task 324 | processing task, is_child = 0
0.07.270.380 I slot      release: id  1 | task 324 | stop processing: n_tokens = 45, truncated = 0
0.07.273.213 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 6952773
0.07.273.224 I slot launch_slot_: id  0 | task 326 | processing task, is_child = 0
0.07.303.229 I slot      release: id  0 | task 326 | stop processing: n_tokens = 24, truncated = 0
0.07.305.966 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 6971652
0.07.305.976 I slot launch_slot_: id  3 | task 328 | processing task, is_child = 0
0.07.342.455 I slot      release: id  3 | task 328 | stop processing: n_tokens = 27, truncated = 0
0.07.345.260 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 7048051
0.07.345.270 I slot launch_slot_: id  2 | task 330 | processing task, is_child = 0
0.07.380.555 I slot      release: id  2 | task 330 | stop processing: n_tokens = 27, truncated = 0
0.07.407.407 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 7107558
0.07.407.418 I slot launch_slot_: id  1 | task 332 | processing task, is_child = 0
0.07.436.364 I slot      release: id  1 | task 332 | stop processing: n_tokens = 15, truncated = 0
0.07.439.131 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 7140406
0.07.439.144 I slot launch_slot_: id  0 | task 334 | processing task, is_child = 0
0.07.461.970 I slot      release: id  0 | task 334 | stop processing: n_tokens = 14, truncated = 0
0.07.464.903 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 7179633
0.07.464.912 I slot launch_slot_: id  3 | task 336 | processing task, is_child = 0
0.07.562.628 I slot      release: id  3 | task 336 | stop processing: n_tokens = 70, truncated = 0
0.07.582.091 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 7217731
0.07.582.100 I slot launch_slot_: id  2 | task 338 | processing task, is_child = 0
0.07.602.127 I slot      release: id  2 | task 338 | stop processing: n_tokens = 14, truncated = 0
0.07.604.824 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 7273542
0.07.604.835 I slot launch_slot_: id  1 | task 340 | processing task, is_child = 0
0.07.635.839 I slot      release: id  1 | task 340 | stop processing: n_tokens = 24, truncated = 0
0.07.638.467 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 7299147
0.07.638.473 I slot launch_slot_: id  0 | task 342 | processing task, is_child = 0
0.07.700.319 I slot      release: id  0 | task 342 | stop processing: n_tokens = 50, truncated = 0
0.07.703.189 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 7399804
0.07.703.198 I slot launch_slot_: id  3 | task 344 | processing task, is_child = 0
0.07.743.177 I slot      release: id  3 | task 344 | stop processing: n_tokens = 33, truncated = 0
0.07.769.831 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 7439304
0.07.769.838 I slot launch_slot_: id  2 | task 346 | processing task, is_child = 0
0.07.836.387 I slot      release: id  2 | task 346 | stop processing: n_tokens = 54, truncated = 0
0.07.839.149 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 7473015
0.07.839.159 I slot launch_slot_: id  1 | task 348 | processing task, is_child = 0
0.07.860.790 I slot      release: id  1 | task 348 | stop processing: n_tokens = 15, truncated = 0
0.07.863.677 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 7537496
0.07.863.688 I slot launch_slot_: id  0 | task 350 | processing task, is_child = 0
0.07.931.830 I slot      release: id  0 | task 350 | stop processing: n_tokens = 54, truncated = 0
0.07.934.586 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 7580355
0.07.934.591 I slot launch_slot_: id  3 | task 352 | processing task, is_child = 0
0.07.957.650 I slot      release: id  3 | task 352 | stop processing: n_tokens = 18, truncated = 0
0.07.960.498 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 7673565
0.07.960.508 I slot launch_slot_: id  2 | task 354 | processing task, is_child = 0
0.07.982.582 I slot      release: id  2 | task 354 | stop processing: n_tokens = 15, truncated = 0
0.07.985.292 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 7697968
0.07.985.297 I slot launch_slot_: id  1 | task 356 | processing task, is_child = 0
0.08.029.436 I slot      release: id  1 | task 356 | stop processing: n_tokens = 36, truncated = 0
0.08.031.915 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 7769006
0.08.031.927 I slot launch_slot_: id  0 | task 358 | processing task, is_child = 0
0.08.066.382 I slot      release: id  0 | task 358 | stop processing: n_tokens = 26, truncated = 0
0.08.068.834 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 7794828
